0.002728	0.276912	0.000002
0.000756	0.009198	0.000002
0.000379	0.026967	0.000002
0.000024	0.096178	0.000002
0.000108	0.101227	0.000002
0.001333	0.021083	0.000002
0.000744	0.037640	0.000002
0.001595	0.025667	0.000002
0.000101	0.039806	0.000002
0.000035	0.055894	0.000002
0.000658	0.061628	0.000002
0.000035	0.036667	0.000002
0.000278	0.036341	0.000002
0.001109	0.018934	0.000002
0.000199	0.023859	0.000002
0.000234	0.020437	0.000002
0.000615	0.011780	0.000002
0.002214	0.055146	0.000002
0.000778	0.011208	0.000002
0.000530	0.027801	0.000002
0.000133	0.010594	0.000002
0.000454	0.028329	0.000002
0.000509	0.056193	0.000002
0.000308	0.032496	0.000002
0.000668	0.027767	0.000002
0.000106	0.813538	0.000002
0.000301	0.419412	0.000002
0.000340	0.851442	0.000002
0.000258	0.033489	0.000002
0.000232	0.022586	0.000002
0.000656	0.021408	0.000002
0.000339	0.032760	0.000002
0.000170	0.658164	0.000002
0.000242	0.058599	0.000002
0.000077	0.097093	0.000002
0.001097	0.556656	0.000002
0.000452	0.021803	0.000002
0.000178	0.027170	0.000002
0.000008	0.064866	0.000002
0.000433	0.063164	0.000002
0.000543	0.025998	0.000002
0.001333	0.027386	0.000002
0.000116	0.013873	0.000002
0.001789	0.056858	0.000002
0.000361	0.031278	0.000002
0.000259	0.053745	0.000002
0.000194	0.056376	0.000002
0.000209	0.014874	0.000002
0.000459	0.042803	0.000002
0.000254	0.039475	0.000002
0.000063	0.046910	0.000002
0.000100	0.038802	0.000002
0.000910	0.033887	0.000002
0.000184	0.049018	0.000002
0.000362	0.051512	0.000002
0.000055	0.070631	0.000002
0.003330	0.069091	0.000002
0.000699	0.042266	0.000002
0.000045	0.027044	0.000002
0.000512	0.025004	0.000002
0.000084	0.023463	0.000002
0.000628	0.053539	0.000002
0.000061	0.026952	0.000002
0.000658	0.037020	0.000002
0.000417	0.015987	0.000002
0.000193	0.021182	0.000002
0.000398	0.027220	0.000002
0.000740	0.016250	0.000002
0.000022	0.035123	0.000002
0.000577	0.046241	0.000002
0.000115	0.017105	0.000002
0.000241	0.041555	0.000002
0.000254	0.016921	0.000002
0.000673	0.035122	0.000002
0.000445	0.041283	0.000002
0.000543	0.041452	0.000002
0.000025	0.044725	0.000002
0.000024	0.039511	0.000002
0.001703	0.032711	0.000002
0.000596	0.034351	0.000002
0.000218	0.030008	0.000002
0.000118	0.014107	0.000002
0.001385	0.104911	0.000002
0.000364	0.023190	0.000002
0.000597	0.036955	0.000002
0.000744	0.005177	0.000002
0.001217	0.021085	0.000002
0.000620	0.022943	0.000002
0.000129	0.011716	0.000002
0.000188	0.038874	0.000002
0.000395	0.017836	0.000002
0.000374	0.046636	0.000002
0.001064	0.030969	0.000002
0.000002	0.035014	0.000002
0.000299	0.018467	0.000002
0.000708	0.046648	0.000002
0.000081	0.022840	0.000002
0.000423	0.242201	0.000002
0.000128	0.022531	0.000002
0.000309	0.023302	0.000002
0.000924	0.029758	0.000002
0.000075	0.020363	0.000002
0.000138	0.027971	0.000002
0.000349	0.028897	0.000002
0.000846	0.902336	0.000002
0.003815	0.392093	0.000002
0.000267	0.490412	0.000002
0.000461	0.535730	0.000002
0.001621	0.041549	0.000002
0.000189	0.095775	0.000002
0.000507	0.024054	0.000002
0.000451	0.010772	0.000002
0.000315	0.039619	0.000002
0.000154	0.028389	0.000002
0.000278	0.034659	0.000002
0.001379	0.021365	0.000002
0.000576	0.018974	0.000002
0.000620	0.068614	0.000002
0.000123	0.120706	0.000002
0.002841	0.022034	0.000002
0.000021	0.035171	0.000002
0.000293	0.033757	0.000002
0.001780	0.066841	0.000002
0.000105	0.033076	0.000002
0.000567	0.609304	0.000002
0.000575	0.022088	0.000002
0.000552	0.029428	0.000002
0.000068	0.030584	0.000002
0.000229	0.039845	0.000002
0.001054	0.020814	0.000002
0.000695	0.732861	0.000002
0.000360	0.547119	0.000002
0.001031	0.878361	0.000002
0.000255	0.493533	0.000002
0.000592	0.035206	0.000002
0.000795	0.135583	0.000002
0.000943	0.504895	0.000002
0.000699	0.061111	0.000002
0.000295	0.028813	0.000002
0.000339	0.037255	0.000002
0.001031	0.028016	0.000002
0.000871	0.035746	0.000002
0.000345	0.039707	0.000002
0.000421	0.029981	0.000002
0.000094	0.016102	0.000002
0.000256	0.518189	0.000002
0.001160	0.013615	0.000002
0.000886	0.026026	0.000002
0.000453	0.015456	0.000002
0.001634	0.794946	0.000002
0.000930	0.027075	0.000002
0.000577	0.034249	0.000002
0.001137	0.058156	0.000002
0.000598	0.048574	0.000002
0.000021	0.052889	0.000002
0.000003	0.032058	0.000002
0.000220	0.068980	0.000002
0.000201	0.009830	0.000002
0.002075	0.486582	0.000002
0.001248	0.013958	0.000002
0.001671	0.607134	0.000002
0.000263	0.024967	0.000002
0.000809	0.046719	0.000002
0.000204	0.012813	0.000002
0.000067	0.054220	0.000002
0.000200	0.066449	0.000002
0.000214	0.045362	0.000002
0.000035	0.035712	0.000002
0.000200	0.016839	0.000002
0.000221	0.050576	0.000002
0.000197	0.358174	0.000002
0.000976	0.824188	0.000002
0.000555	0.129736	0.000002
0.002481	0.532022	0.000002
0.000137	0.061221	0.000002
0.000035	0.018848	0.000002
0.000326	0.015237	0.000002
0.000741	0.037890	0.000002
0.000767	0.049602	0.000002
0.000031	0.014026	0.000002
0.000872	0.010842	0.000002
0.000180	0.037153	0.000002
0.000206	0.060143	0.000002
0.000505	0.065800	0.000002
0.000821	0.022976	0.000002
0.000071	0.024794	0.000002
0.000707	0.309599	0.000002
0.000043	0.157322	0.000002
0.000625	0.017134	0.000002
0.000229	0.793416	0.000002
0.001170	0.576710	0.000002
0.000717	0.244076	0.000002
0.000552	0.334829	0.000002
0.000368	0.041449	0.000002
0.000611	0.021842	0.000002
0.001262	0.478469	0.000002
0.001513	0.601441	0.000002
0.000823	0.045963	0.000002
0.001287	0.480052	0.000002
0.000185	0.026947	0.000002
0.000214	0.018060	0.000002
0.001543	0.035519	0.000002
0.000103	0.363499	0.000002
0.000456	0.025536	0.000002
0.000366	0.022142	0.000002
0.000484	0.026828	0.000002
0.000112	0.014741	0.000002
0.000093	0.042052	0.000002
0.000172	0.014127	0.000002
0.000066	0.032929	0.000002
0.000402	0.021254	0.000002
0.000495	0.039359	0.000002
0.002504	0.961823	0.000002
0.000129	0.024688	0.000002
0.000162	0.142990	0.000002
0.000115	0.122658	0.000002
0.000292	0.071106	0.000002
0.001073	0.025328	0.000002
0.000188	0.056339	0.000002
0.002267	0.648284	0.000002
0.000566	0.716920	0.000002
0.001430	0.477627	0.000002
0.001049	0.559924	0.000002
0.000100	0.376641	0.000002
0.000278	0.045931	0.000002
0.000226	0.051518	0.000002
0.000284	0.089442	0.000002
0.000654	0.641788	0.000002
0.000730	0.035322	0.000002
0.000805	0.024118	0.000002
0.000253	0.197203	0.000002
0.000247	0.072800	0.000002
0.000764	0.036157	0.000002
0.000184	0.050655	0.000002
0.000830	0.018879	0.000002
0.000499	0.024955	0.000002
0.000550	0.014878	0.000002
0.000144	0.034348	0.000002
0.000002	0.012483	0.000002
0.000200	0.027001	0.000002
0.000057	0.032445	0.000002
0.000012	0.015777	0.000002
0.000620	0.036573	0.000002
0.000476	0.019381	0.000002
0.001320	0.061810	0.000002
0.000836	0.032310	0.000002
0.000446	0.028236	0.000002
0.000199	0.069911	0.000002
0.000772	0.029444	0.000002
0.000603	0.041806	0.000002
0.000332	0.015765	0.000002
0.000286	0.829942	0.000002
0.000480	0.186149	0.000002
0.002145	0.833082	0.000002
0.000311	0.440240	0.000002
0.000386	0.291406	0.000002
0.000006	0.128619	0.000002
0.000149	0.390356	0.000002
0.000491	0.055586	0.000002
0.000255	0.040640	0.000002
0.000188	0.032944	0.000002
0.000092	0.025629	0.000002
0.000353	0.075333	0.000002
0.000230	0.533842	0.000002
0.001720	0.744445	0.000002
0.000430	0.055289	0.000002
0.001122	0.036047	0.000002
0.000699	0.023720	0.000002
0.001035	0.023932	0.000002
0.000787	0.944682	0.000002
0.000020	0.020590	0.000002
0.000917	0.033150	0.000002
0.000908	0.106246	0.000002
0.001406	0.392104	0.000002
0.000538	0.069435	0.000002
0.002751	1.249582	0.000002
0.003716	1.470587	0.000002
0.000731	0.842569	0.000002
0.000611	0.078551	0.000002
0.002611	0.051299	0.000002
0.000059	0.042418	0.000002
0.000181	0.526662	0.000002
0.000469	0.041489	0.000002
0.000259	0.233905	0.000002
0.000163	0.070756	0.000002
0.000827	0.175079	0.000002
0.000328	0.053628	0.000002
0.000165	0.053205	0.000002
0.000368	0.075744	0.000002
0.000827	0.032996	0.000002
0.003182	0.078047	0.000002
0.001337	0.096475	0.000002
0.001866	0.041422	0.000002
0.000404	0.143560	0.000002
0.001432	0.044195	0.000002
0.000684	0.071688	0.000002
0.000308	0.021687	0.000002
0.000852	0.086841	0.000002
0.001893	0.153950	0.000002
0.000341	0.036485	0.000002
0.000516	0.016776	0.000002
0.001556	0.807150	0.000002
0.001144	0.848104	0.000002
0.000183	0.238917	0.000002
0.003329	1.127945	0.000002
0.000836	0.117822	0.000002
0.000118	0.045154	0.000002
0.001243	0.060013	0.000002
0.002169	0.056189	0.000002
0.000107	0.052531	0.000002
0.000797	0.038052	0.000002
0.000930	0.060359	0.000002
0.000362	0.044631	0.000002
0.000798	0.048438	0.000002
0.001182	0.642496	0.000002
0.004980	0.653598	0.000002
0.003599	1.059145	0.000002
0.004183	0.252882	0.000002
0.000313	0.379129	0.000002
0.001183	0.850327	0.000002
0.000125	0.046392	0.000002
0.000085	0.025693	0.000002
0.000131	0.027657	0.000002
0.000393	0.150040	0.000002
0.000137	0.045161	0.000002
0.000009	0.071937	0.000002
0.000216	0.085871	0.000002
0.000271	0.058633	0.000002
0.001073	0.026194	0.000002
0.000487	0.062955	0.000002
0.000277	0.044918	0.000002
0.000177	0.268437	0.000002
0.000396	0.069769	0.000002
0.000391	0.042273	0.000002
0.001076	0.019276	0.000002
0.000202	0.039739	0.000002
0.000496	0.035500	0.000002
0.002168	0.040851	0.000002
0.000024	0.106008	0.000002
0.001091	0.031876	0.000002
0.005170	0.494394	0.000002
0.001387	0.031255	0.000002
0.000588	0.322116	0.000002
0.001715	0.165805	0.000002
0.000013	0.032312	0.000002
0.001063	0.212207	0.000002
0.000540	0.058752	0.000002
0.000906	0.054247	0.000002
0.001289	0.041843	0.000002
0.000920	0.059670	0.000002
0.000358	0.119743	0.000002
0.000362	0.022197	0.000002
0.003796	0.072115	0.000002
0.000594	0.024472	0.000002
0.000452	0.032827	0.000002
0.001102	0.075923	0.000002
0.000562	0.069411	0.000002
0.000104	0.043740	0.000002
0.000066	0.046020	0.000002
0.000065	0.083067	0.000002
0.007432	0.094049	0.000002
0.000483	0.068837	0.000002
0.003310	0.045018	0.000002
0.000270	0.036914	0.000002
0.001509	0.079746	0.000002
0.000376	0.068278	0.000002
0.000254	0.063433	0.000002
0.000943	0.048057	0.000002
0.000266	0.075015	0.000002
0.000594	0.082618	0.000002
0.000029	0.057818	0.000002
0.000372	0.032417	0.000002
0.000340	0.037172	0.000002
0.000037	0.109795	0.000002
0.000136	0.013359	0.000002
0.000042	0.028151	0.000002
0.000187	0.014196	0.000002
0.000595	0.055532	0.000002
0.001379	0.033020	0.000002
0.000850	0.031316	0.000002
0.001102	0.102307	0.000002
0.000508	0.051199	0.000002
0.010648	0.158182	0.000002
0.000236	0.053280	0.000002
0.000571	0.052658	0.000002
0.002121	0.093636	0.000002
0.000902	0.099601	0.000002
0.000672	0.065497	0.000002
0.001135	0.049347	0.000002
0.000281	0.016466	0.000002
0.003579	0.047321	0.000002
0.000395	0.045573	0.000002
0.000601	0.093021	0.000002
0.000358	0.176666	0.000002
0.000581	0.067743	0.000002
0.000870	0.065641	0.000002
0.001355	0.049887	0.000002
0.001686	0.106207	0.000002
0.003260	0.068253	0.000002
0.000138	0.058502	0.000002
0.000961	0.032301	0.000002
0.000149	0.030556	0.000002
0.004300	0.069622	0.000002
0.000912	0.021691	0.000002
0.000143	0.033733	0.000002
0.000215	0.034308	0.000002
0.000612	0.059150	0.000002
0.001001	0.125250	0.000002
0.000805	0.134445	0.000002
0.003034	0.071243	0.000002
0.000636	0.130307	0.000002
0.000513	0.130904	0.000002
0.000312	0.045771	0.000002
0.000282	0.054555	0.000002
0.000924	0.063794	0.000002
0.000078	0.117973	0.000002
0.000034	0.040751	0.000002
0.000021	0.042834	0.000002
0.000387	0.102584	0.000002
0.002141	0.055713	0.000002
0.001874	0.098539	0.000002
0.000612	0.059580	0.000002
0.000809	0.054885	0.000002
0.000166	0.069924	0.000002
0.000742	0.050337	0.000002
0.000287	0.081253	0.000002
0.001254	0.059253	0.000002
0.000147	0.023511	0.000002
0.000428	0.008195	0.000002
0.000127	0.062170	0.000002
0.000346	0.020273	0.000002
0.000156	0.091505	0.000002
0.000354	0.100824	0.000002
0.000190	0.050141	0.000002
0.000577	0.026179	0.000002
0.001194	0.061015	0.000002
0.000023	0.048181	0.000002
0.000086	0.080621	0.000002
0.001534	0.062913	0.000002
0.000047	0.058872	0.000002
0.000668	0.025401	0.000002
0.000758	0.030779	0.000002
0.000218	0.026070	0.000002
0.000662	0.065530	0.000002
0.000187	0.039860	0.000002
0.001371	0.065506	0.000002
0.000021	0.016625	0.000002
0.000290	0.065272	0.000002
0.000249	0.094528	0.000002
0.000407	0.032466	0.000002
0.000746	0.103908	0.000002
0.001858	0.041847	0.000002
0.000287	0.072214	0.000002
0.000635	0.059928	0.000002
0.000192	0.025698	0.000002
0.000041	0.024210	0.000002
0.000697	0.040064	0.000002
0.000413	0.035352	0.000002
0.001271	0.024702	0.000002
0.002530	0.025887	0.000002
0.001680	0.061425	0.000002
0.000119	0.024465	0.000002
0.000145	0.034027	0.000002
0.001500	0.029166	0.000002
0.000039	0.019697	0.000002
0.001130	0.032560	0.000002
0.000512	0.067041	0.000002
0.000432	0.025161	0.000002
0.000416	0.029803	0.000002
0.000316	0.127036	0.000002
0.000699	0.057037	0.000002
0.000283	0.026643	0.000002
0.000279	0.024532	0.000002
0.000235	0.007476	0.000002
0.000396	0.034039	0.000002
0.000031	0.015863	0.000002
0.000096	0.075373	0.000002
0.000794	0.038532	0.000002
0.000513	0.013375	0.000002
0.000601	0.025324	0.000002
0.001759	0.023838	0.000002
0.000463	0.019891	0.000002
0.000001	0.026749	0.000001
0.000961	0.089527	0.000001
0.000775	0.035434	0.000001
0.000652	0.037635	0.000001
0.000685	0.044790	0.000001
0.000241	0.050240	0.000001
0.002515	0.079211	0.000001
0.000306	0.026281	0.000001
0.000395	0.013864	0.000001
0.000714	0.045241	0.000001
0.000291	0.036171	0.000001
0.000263	0.026291	0.000001
0.000141	0.123616	0.000001
0.000662	0.058867	0.000001
0.000242	0.068984	0.000001
0.000967	0.068835	0.000001
0.000256	0.057932	0.000001
0.000599	0.031032	0.000001
0.000210	0.038467	0.000001
0.000581	0.066574	0.000001
0.000946	0.058113	0.000001
0.000429	0.051989	0.000001
0.000178	0.060552	0.000001
0.000659	0.051917	0.000001
0.000446	0.038994	0.000001
0.000013	0.069983	0.000001
0.000183	0.007543	0.000001
0.000257	0.046653	0.000001
0.000745	0.010365	0.000001
0.000129	0.046176	0.000001
0.000398	0.082052	0.000001
0.000663	0.033882	0.000001
0.000292	0.016406	0.000001
0.002573	0.022554	0.000001
0.000008	0.042483	0.000001
0.000097	0.037238	0.000001
0.000036	0.032222	0.000001
0.000750	0.047153	0.000001
0.001124	0.104963	0.000001
0.000144	0.012394	0.000001
0.000289	0.027926	0.000001
0.001083	0.046611	0.000001
0.000404	0.030700	0.000001
0.000087	0.034958	0.000001
0.000095	0.018163	0.000001
0.002116	0.034569	0.000001
0.000289	0.052772	0.000001
0.000338	0.012903	0.000001
0.000112	0.041906	0.000001
0.000650	0.039538	0.000001
0.001171	0.023464	0.000001
0.000664	0.017515	0.000001
0.001200	0.062612	0.000001
0.000429	0.039509	0.000001
0.000784	0.078583	0.000001
0.000460	0.058841	0.000001
0.002877	0.125546	0.000001
0.000057	0.008996	0.000001
0.000185	0.009391	0.000001
0.000001	0.020082	0.000001
0.000422	0.041269	0.000001
0.000758	0.063487	0.000001
0.000431	0.047663	0.000001
0.000454	0.107832	0.000001
0.001773	0.128698	0.000001
0.000971	0.035543	0.000001
0.000059	0.008348	0.000001
0.000144	0.029253	0.000001
0.000392	0.223886	0.000001
0.003827	0.354788	0.000001
0.000722	0.338845	0.000001
0.001382	0.132929	0.000001
0.000105	0.015643	0.000001
0.000034	0.053548	0.000001
0.001015	0.020739	0.000001
0.000607	0.018914	0.000001
0.001887	0.028537	0.000001
0.002260	0.046938	0.000001
0.001634	0.055232	0.000001
0.000592	0.057126	0.000001
0.000156	0.019097	0.000001
0.004271	0.120171	0.000001
0.000766	0.074022	0.000001
0.000078	0.136288	0.000001
0.000897	0.148321	0.000001
0.000085	0.053685	0.000001
0.001076	0.186940	0.000001
0.004257	0.237788	0.000001
0.002954	0.061501	0.000001
0.000278	0.127700	0.000001
0.001664	0.037099	0.000001
0.000534	0.101617	0.000001
0.000200	0.149823	0.000001
0.001878	0.176335	0.000001
0.000156	0.027694	0.000001
0.001415	0.040459	0.000001
0.000112	0.084897	0.000001
0.000154	0.021733	0.000001
0.001479	0.130669	0.000001
0.002918	0.105321	0.000001
0.001183	0.047916	0.000001
0.000749	0.067829	0.000001
0.000233	0.020352	0.000001
0.001255	0.039847	0.000001
0.001085	0.017452	0.000001
0.000250	0.023644	0.000001
0.001534	0.042111	0.000001
0.002568	0.094246	0.000001
0.000068	0.037104	0.000001
0.000072	0.033995	0.000001
0.000095	0.060371	0.000001
0.000983	0.044722	0.000001
0.000241	0.103114	0.000001
0.000307	0.055570	0.000001
0.000046	0.055313	0.000001
0.000336	0.057015	0.000001
0.000696	0.019895	0.000001
0.000382	0.022225	0.000001
0.000063	0.072021	0.000001
0.001498	0.051062	0.000001
0.000058	0.030602	0.000001
0.000447	0.125289	0.000001
0.000433	0.160673	0.000001
0.000062	0.128489	0.000001
0.002688	0.437655	0.000001
0.000497	0.018563	0.000001
0.000541	0.033949	0.000001
0.001019	0.010217	0.000001
0.000048	0.055977	0.000001
0.000632	0.050403	0.000001
0.000316	0.044307	0.000001
0.000577	0.017904	0.000001
0.000499	0.044264	0.000001
0.000369	0.023104	0.000001
0.000571	0.032954	0.000001
0.000055	0.013228	0.000001
0.000339	0.029378	0.000001
0.000845	0.036330	0.000001
0.000542	0.062712	0.000001
0.001089	0.046889	0.000001
0.001253	0.016879	0.000001
0.000662	0.053700	0.000001
0.000036	0.108471	0.000001
0.000005	0.021005	0.000001
0.000653	0.066757	0.000001
0.000867	0.033972	0.000001
0.000362	0.222724	0.000001
0.000976	0.205840	0.000001
0.000072	0.015451	0.000001
0.000220	0.208302	0.000001
0.000207	0.022743	0.000001
0.004466	0.220796	0.000001
0.000472	0.082357	0.000001
0.000270	0.321234	0.000001
0.000916	0.019522	0.000001
0.000878	0.015955	0.000001
0.000105	0.018791	0.000001
0.000966	0.028570	0.000001
0.000371	0.049670	0.000001
0.000157	0.020006	0.000001
0.000968	0.113242	0.000001
0.000606	0.304405	0.000001
0.000224	0.015758	0.000001
0.000365	0.011300	0.000001
0.000222	0.040590	0.000001
0.000333	0.014105	0.000001
0.000704	0.061289	0.000001
0.000065	0.028760	0.000001
0.000289	0.052442	0.000001
0.000262	0.028828	0.000001
0.000158	0.012421	0.000001
0.000606	0.025295	0.000001
0.000059	0.030481	0.000001
0.001303	0.158243	0.000001
0.001993	0.255915	0.000001
0.000069	0.099596	0.000001
0.000387	0.199993	0.000001
0.001006	0.022938	0.000001
0.000021	0.020659	0.000001
0.001107	0.044711	0.000001
0.000115	0.035070	0.000001
0.000018	0.012882	0.000001
0.000376	0.065818	0.000001
0.000246	0.023523	0.000001
0.000291	0.027256	0.000001
0.000295	0.028758	0.000001
0.000333	0.014625	0.000001
0.000197	0.031846	0.000001
0.001014	0.034880	0.000001
0.000762	0.054174	0.000001
0.000811	0.030608	0.000001
0.000401	0.012710	0.000001
0.001191	0.022129	0.000001
0.000256	0.020478	0.000001
0.000060	0.031667	0.000001
0.000139	0.031080	0.000001
0.001841	0.020110	0.000001
0.000021	0.048051	0.000001
0.001044	0.012830	0.000001
0.000227	0.051038	0.000001
0.000644	0.031129	0.000001
0.000509	0.024723	0.000001
0.000745	0.039550	0.000001
0.000197	0.019970	0.000001
0.000074	0.019417	0.000001
0.000611	0.032405	0.000001
0.000340	0.022972	0.000001
0.000211	0.032295	0.000001
0.001824	0.079252	0.000001
0.000108	0.051212	0.000001
0.001403	0.024916	0.000001
0.000026	0.019797	0.000001
0.000247	0.028220	0.000001
0.001054	0.066251	0.000001
0.000477	0.030343	0.000001
0.000747	0.026440	0.000001
0.000193	0.039156	0.000001
0.000198	0.012337	0.000001
0.000311	0.029871	0.000001
0.000206	0.031968	0.000001
0.000154	0.019016	0.000001
0.000718	0.046451	0.000001
0.000305	0.058215	0.000001
0.002011	0.034247	0.000001
0.000572	0.050683	0.000001
0.000396	0.050871	0.000001
0.002029	0.054239	0.000001
0.000959	0.012855	0.000001
0.000362	0.016770	0.000001
0.001094	0.019202	0.000001
0.000486	0.009138	0.000001
0.000912	0.443512	0.000001
0.000145	0.021436	0.000001
0.000707	0.034237	0.000001
0.000033	0.021354	0.000001
0.000891	0.031040	0.000001
0.000048	0.040272	0.000001
0.000618	0.471759	0.000001
0.000108	0.277894	0.000001
0.001512	0.026500	0.000001
0.001910	0.054847	0.000001
0.000064	0.317413	0.000001
0.000983	0.135534	0.000001
0.000972	0.090319	0.000001
0.000026	0.019413	0.000001
0.000237	0.029948	0.000001
0.000295	0.032642	0.000001
0.000152	0.025526	0.000001
0.000576	0.048105	0.000001
0.000005	0.027449	0.000001
0.001867	0.044436	0.000001
0.000104	0.090140	0.000001
0.000173	0.004536	0.000001
0.000118	0.014442	0.000001
0.000065	0.030210	0.000001
0.000118	0.051368	0.000001
0.000107	0.027492	0.000001
0.000169	0.021313	0.000001
0.000494	0.025678	0.000001
0.000148	0.021244	0.000001
0.000371	0.020981	0.000001
0.000253	0.033240	0.000001
0.000175	0.021008	0.000001
0.000574	0.006834	0.000001
0.000177	0.026376	0.000001
0.000160	0.044295	0.000001
0.000727	0.319795	0.000001
0.000353	0.050068	0.000001
0.000356	0.029115	0.000001
0.000200	0.161992	0.000001
0.000536	0.054766	0.000001
0.000943	0.354828	0.000001
0.001235	0.247814	0.000001
0.001239	0.019254	0.000001
0.001046	0.378684	0.000001
0.001728	0.021186	0.000001
0.000572	0.042121	0.000001
0.000052	0.043751	0.000001
0.000366	0.022153	0.000001
0.000851	0.033579	0.000001
0.000099	0.084694	0.000001
0.000640	0.057193	0.000001
0.000233	0.015077	0.000001
0.001108	0.042352	0.000001
0.000872	0.035022	0.000001
0.000151	0.012316	0.000001
0.001384	0.048434	0.000001
